Station Name,Latitude,Longitude
Dolbeau-Mistassini - Hôtel de Ville,48.876852,-72.22587
St-Hubert - Dolbeau-Mistassini,48.881311,-72.234929
BRCC - Ville de Ragueneau,49.071873,-68.477274
BRCC - Sainte-Anne-des-Monts  - Bureau d’accueil touristique,49.12441822687367,-66.49053596466821
Desjardins - La Haute-Gaspésie,49.1307,-66.48706
St-Hubert - Baie-Comeau,49.196302,-68.26221
Desjardins - Manic-Outardes,49.19747,-68.26198
BRCC - Baie-Comeau-Stationnement Av. Chapais,49.220696,-68.154457
BRCC - Grande-Vallée - Bureau d’accueil touristique,49.224843,-65.127267
HQ Baie-Comeau,49.226757,-68.189616
BRCC - Saint-Maxime-du-Mont-Louis - Uniprix Santé Dany Bergeron,49.228842,-65.735214
BRCC - Municipalité de Godbout,49.32188,-67.594748
29 Chemin d'en Haut,50.186234,-61.822291
Municipalité de Sept-Iles,50.212407,-66.377951
Municipalité d'Aguanish,50.22954,-62.11512
BRCC - Sept-iles - Bureau d'information touristique,50.2438638,-66.3970337
Desjardins - Mingan Anticosti,50.264467,-64.150826
Municipalité de Longue-Pointe-de-Mingan,50.26982745751251,-64.14277739506775
Municipalité Rivière-Saint-Jean - Magpie - Hôtel de ville,50.290036,-64.331511
Hôtel Fermont,52.7985033601237,-67.0856015344239
Desjardins - Mirabel,45.62519,-73.98041
BRCC - Donnacona-Normandin-1&2,46.681414,-71.729563
ROUYN-NORANDA SHOWROOM,48.218663,-78.948635
APQ MARINA,46.82072,-71.205986
3939 St-Jean-Baptiste,45.646417,-73.523576
Galeries Montagnaises,50.225717,-66.392981
Desjardins - Brome-Missisquoi,45.20751,-72.74807
St-Hubert - Sept-Îles,50.225705,-66.392931
FLO - Château Vanier - Board of Governors,45.430276,-75.662646
980 Howe Street,49.279756,-123.123596
313 Ellis Street Parking Lot,49.498786,-119.590964
Parc municipal chemin du Chenal-du-Moine,46.062889,-73.023093
Aéroparc A2,45.454552,-73.739045
7501 Rondeau,45.61634620767123,-73.55157011723178
CoK Public - Frontenac Parking Lot,44.232402,-76.479451
Alter Ego Immobilier,45.566931,-73.739791
Desjardins - Chomedey,45.542411,-73.727968
Desjardins - CdS Saint-Gédéon,45.85421,-70.64202
SPMC UPTOWN,48.456264,-123.37614
605 Rossland Road East,43.89861,-78.940347
CBSA,44.645705,-63.680157
Desjardins - CdS Duvernay,45.591413,-73.669057
Desjardins - CdS La Guadeloupe,45.960146,-70.936903
BC Hydro - Cache Creek,50.81082639506138,-121.325135456773
BC Hydro - Canada Post,51.30460824410344,-121.3969227375428
BC Hydro - Village of Clinton,51.092005,-121.586127
Parc de l'Église,45.65947,-71.975824
Desjardins - Sommets de la Beauce,46.05962,-70.95329
MELCC - Sherbrooke,45.41223,-71.89495
1050 Chemin de Dunkirk,45.514998,-73.639348
Desjardins - Vieux-Longueuil,45.540887,-73.508419
Desjardins - Carrefour des Lacs,45.903495,-71.358679
FENGATE STATION STATION1122-GW1,43.391827,-79.76202
P2P - Lethbridge,49.698568,-112.836724
Desjardins - Beloeil-Mont St-Hilaire,45.568241,-73.20311
Jardins de Métis - Stationnement,48.628915,-68.12574
Groupe Harnois - Esso Wilfrid-Hamel,46.802799,-71.331
City of Lethbridge - ATB Centre,49.670676,-112.913826
Desjardins - CdS Mont St-Hilaire,45.562609,-73.186958
PORTMOODY ROCKYPOINT-A,49.279329,-122.848063
Mairie du Canton de Shefford - 245 Chemin Picard,45.368225,-72.567283
Parc Lespérance,45.503729,-73.504283
Stationnement Vieux-Terrebonne,45.6922948,-73.6366082
BRCC - Lévis Crevier,46.674167,-71.344222
Parc des Trois-Bérets,47.212558,-70.271937
Desjardins - Haut-Richelieu,45.30608,-73.22935
Desjardins - Saint-Hubert,45.49776,-73.40709
BRCC - Complexe Desjardins,45.507,-73.5654
FENGATE STATION STATION1122-GW2,43.39151,-79.761734
BRCC - Napierville - Desjardins,45.1878,-73.407
Desjardins - Saint-Hyacinthe,45.624649,-72.947253
Municipalité de Petit-Saguenay,48.209028,-70.067476
Desjardins - Pointe de la Gaspésie,48.833463,-64.481463
Montréal - Marché Central - 1007 rue du Marché Central,45.535,-73.6547
Centennial Park,48.46168,-123.43027
Collège de Maisonneuve,45.54992,-73.55444
Desjardins - Centre-sud Gaspésien,48.3509,-64.6742
Desjardins - Mer et montagnes,49.227327,-65.12216
Desjardins - CdS Saint-Pie,45.50374,-72.90777
Desjardins - Vallée d'Acton,45.6498,-72.56472
Société de transport de Lévis - 1100 rue Saint-Omer,46.80426,-71.159799
Desjardins - CdS Maria,48.177747,-65.979752
Maison de la culture Roland-Jomphe,50.237891,-63.608406
Rose Theatre (Brampton MS),43.68718,-79.760307
Marina Shawinigan,46.619003,-72.680429
Superior Hyundai,48.408955,-89.2603
Desjardins - Granby-Haute-Yamaska,45.40393,-72.73536
L'Hotel de Ville de la Municipalité - 1371 rue du Centenaire à La Conception,46.153304,-74.695025
Desjardins - Est de l'Abitibi,48.1016,-77.7833
Desjardins - Amos,48.57194,-78.11584
WENDYSQSR WENDYSPORTE,44.42552,-81.39786
Desjardins - Rouville,45.44337,-73.25202
Desjardins - Charles-LeMoyne,45.50104,-73.51159
Desjardins - CdS Senneterre,48.388748,-77.245505
Desjardins - Abitibi-Ouest,48.80546,-79.20138
Desjardins - CdS New Liskeard,47.50854,-79.676745
Municipalité de Rivière-Éternité,48.255278,-70.413917
Shipyards North Vanc,49.309972,-123.078972
Stationnement Centre-ville (390 avenue Saint-Simon),45.623958,-72.944291
Parc d’escalade et de Randonnée de la Montagne d’Argent,46.126348,-74.680297
BRCC - Sainte-Julienne-Shell,45.956944,-73.705
Kawartha Pine Ridge District School Board,44.26025,-78.35215
382 avenu St-Jérôme,48.846661,-67.529414
Desjardins - CdS Sault-au-Récollet,45.579398,-73.651804
BRCC - Boisbriand-Shell,45.64419,-73.869894
Desjardins - CdS Richmond,45.66122,-72.14219
Parc du Bois-Brûlé,46.06092,-73.480488
Desjardins - Bois-Francs,46.054522,-71.941621
William Street,43.463168,-80.519858
67 Erb Street,43.464049,-80.525836
100 Father David Bauer,43.465079,-80.533596
BRCC - Longueuil-Montcalm,45.500123,-73.486663
Desjardins - CdS Sainte-Colette,45.61516,-73.62988
FLO - Cadillac Fairview - Chinook Centre,51.000018,-114.072079
Desjardins - CdS St-Charles,45.40129,-74.02847
Abbaye Val Notre Dame,46.201333,-73.506111
15 boul de Bromont Bromont Qc J2L 2K4,45.33315,-72.649777
Desjardins - Pointe-aux-Trembles,45.657335,-73.508256
Desjardins - CdS Cabano,47.6837,-68.87961
Desjardins - CdS St-Sulpice,45.558204,-73.63755
Hydro-Québec - Poste Duvernay (privé),45.665181,-73.669829
Desjardins - Transcontinental-Portage,47.48556,-69.279349
Desjardins - CdS Atwater,45.481251,-73.578726
Desjardins - CdS St-François-de-la-Rivière-du-Sud,46.88731,-70.71372
Guelph Campus,43.5381,-80.294501
Lakefront,43.959153,-78.165537
Desjardins - Plateau-Mont-Royal,45.524668,-73.582986
Desjardins - CdS St-Jean-Port-Joli,47.215769,-70.268772
Surrey Arts Centre,49.162538,-122.842772
Lakeview Parking Lot,50.50453,-116.026364
P2P - Bearspaw (Stoney Nakoda),51.098717,-115.016371
Desjardins - Montmagny,46.97885,-70.57149
UBC Thunderbird Parkade,49.26112006,-123.2434541
Conestoga College - Welcome Center,43.391623,-80.405946
Conestoga College - Waterloo,43.479543,-80.518368
1515 Boulevard du Tricentenaire,45.651448,-73.499792
Desjardins - Chênes,45.838786,-72.570044
Desjardins - Gracefield,46.093767,-76.051458
Yukon Transportation Museum,60.711913,-135.079618
CAMWATERPL2 WATER STREET S,43.358283,-80.314875
Quartier D'Astous,48.455928,-68.499437
Desjardins - Collines-de-l'Outaouais,45.643887,-76.01716
Desjardins - CdS Bas-Saint-François,46.058782,-72.822446
Société des casinos - Casino Mont-Tremblant,46.201093,-74.568182
Centre récréatif Desjardins,46.21587,-70.4838246
Bureau municipal (St-Ursule),46.2900833,-73.0298436
Salle municipale (St-Narcisse),46.564238,-72.469671
Municipalité de la Doré - Branché au travail,48.712984,-72.659749
Alex & Jo Campbell Centre for Health and Wellness,48.490056,-123.415333
Desjardins - Caisse de la Petite Nation,45.724247,-75.054404
Bureau municipal - 390 Rue Saint-Édouard,46.444733,-72.921105
CONNAUGHT 4,49.338309,-123.101893
NOTL 1 ONE,43.153364,-79.164604
Capilano Library,53.5399805,-113.4324149
Desjardins - CdS Papineauville,45.617404,-75.017986
Desjardins - CdS St-Léonard d'Aston,46.10973,-72.37493
CONNAUGHT 5,49.338239,-123.101818
Desjardins - Argenteuil,45.656556,-74.332502
Coopérative de solidarité de Mékinac,46.920263,-72.693131
Desjardins - CdS L'Épiphanie,45.849658,-73.487397
MRC de la Vallée-de-l'Or - 42 Place Hammond,48.097564,-77.77392
Bibliothèque - Saint-David-de-Falardeau,48.620838,-71.1105
Garage municipal - Bois-des-Filion,45.6780107,-73.7672725
Desjardins - CdS de Lavaltrie,45.892642,-73.292662
BRCC - Alma - Centre communautaire St-Cœur-de-Marie,48.6329,-71.6997
Desjardins - CdS Saint-Calixte,45.949165,-73.849736
Salle municipale - Saint-Maurice,46.468509,-72.531989
BRCC - 213 Rue du Quai,48.388104,-70.587769
P2P - Cardston,49.194852,-113.30194
P2P - Fort MacLeod,49.725995,-113.40833
Desjardins - CdS Vaudreuil-Dorion-Harwood,45.382666,-74.011583
BRCC - Drummondville - Desjardins,45.8963028,-72.516904
Desjardins - Mont St-Bruno,45.52553,-73.340014
Desjardins - CdS Anjou,45.605372,-73.554639
90 route Jean-Baptiste-Casault,46.940463,-70.655305
VIC CONF CENTER VIC CONF CENTRE,48.421082,-123.366991
Desjardins - CdS Le Rocher,46.610085,-72.698159
NBP - IOL Lincoln,45.850848,-66.559695
Village historique acadien,47.7879314,-65.0986559
Parc Provincial de la République Provincial Park,47.437359,-68.3921592
NBP - Murray's Irving,46.1223392,-67.604917
Parc Provincial Mactaquac Provincial Park,45.955368,-66.897113
UNB - Richard J Currie Center,45.946651,-66.637352
NBP - PETRO CANADA/ACORN RESTAURANT,45.87375,-66.986054
Belledune Port Authority,47.902919,-65.84744
NBP - Needs Convenience and PetroCanada,46.668073,-64.867061
NBP - Atlantic Host Hotel,47.638819,-65.704398
NBP - IOL Salisbury,46.050974,-65.061244
NBP - Tim Horton's,46.553773,-66.136237
NBP - IOL Youngs Cove,45.941964,-65.831164
Moncton City Hall,46.089895,-64.775192
NBP - Northumberland Square Mall,47.029254,-65.493763
Parc provincial New River Beach Provincial Park,45.1365018,-66.5296134
NBP - IOL St. André,47.070187,-67.755445
NBP - Johnsons Pharmacy,46.746298,-67.713194
Atlantic Host Hotel,47.639955,-65.704521
Fredericton City Hall,45.964111,-66.643139
NBP - La Croisée Ultramar,47.512938,-67.391863
NB Liquor - Oromocto Cannabis Building,45.83156,-66.488396
NBP - Grey Rock,47.3731546,-68.3029808
Parc provincial Parlee Beach provincial park,46.2397059,-64.5096373
NBP - IOL Aulac,45.87079,-64.279962
NB Power,45.96091,-66.640811
NBP - Caraquet,47.793092,-64.943554
NBP - Magnetic Hill Irving,46.133524,-64.885512
NBP - IOL Lepreau Village Road,45.172731,-66.464529
The Hopewell Rocks,45.823182,-64.576006
NBP - Cinéma Péninsule/Tazza Caffé,47.524902,-64.911011
NBP - IOL Quispamsis,45.417366,-65.944417
Ivy - Huntsville,45.332649,-79.235065
Lune Rouge - Publique,45.500604,-73.576506
12001 de Salaberry,45.48326,-73.809008
Desjardins - Est de Trois-Rivières,46.382805,-72.547118
Desjardins - Saint-Boniface,46.504069,-72.826029
912 route de Fondateurs,48.445061,-71.523614
610 rue Lévesque,48.44824,-71.532365
Municipalité de St-Damase,45.526138,-73.001869
MRC de Maskinongé,46.257795,-72.922939
Desjardins - CdS Les Boulevards,46.360454,-72.590804
Desjardins - La Matanie,48.846303,-67.531069
Petro-Canada EV Fast Charger,50.42693,-105.547806
Petro-Canada EV Fast Charger / Petro-Canada Recharge Rapide VÉ,47.0377347,-67.7703592
Petro-Canada Recharge Rapide VÉ / Petro-Canada EV Fast Charger,45.3434409,-74.0878713
Petro-Canada EV Fast Charger,48.4517155,-89.2548784
Atlantic Superstore Digby Market,44.599844,-65.771915
P2P - Pincher Creek,49.484694,-113.947633
6 rue de Muy,45.617195,-73.455415
Halte municipale,46.184041,-74.473397
Desjardins - CdS Causapscal,48.355969,-67.224296
OH Customers,43.435585,-79.70641
SQI - Palais de justice de Montréal,45.50743,-73.557682
Rouyn-Noranda,48.241038,-79.028354
Bureau municipal - Sainte-Geneviève-de-Batiscan,46.532337,-72.338941
Desjardins - CdS Matapédia,47.973635,-66.951481
Desjardins - Vallée Inc.,45.304532,-74.630928
Desjardins - CdS Orléans,45.471429,-75.524738
MRC d'Argenteuil - Aréna de Lachute,45.6553,-74.352
Desjardins - CdS Sayabec,48.5642,-67.6852
Desjardins - Mont-Joli-Est de la Mitis,48.587332,-68.188827
City of Kelowna - Municipality,49.887627,-119.493626
Desjardins - Nouvel-Horizon,45.270476,-75.292992
Joliette,46.016428,-73.451666
Mont-Joli,48.581096,-68.179973
Desjardins - Cornwall Inc.,45.02842,-74.734931
Desjardins - CdS Cyrville,45.42358,-75.63043
Municipalité de Saint-Joachim - Coop Au coeur du village,45.450086,-72.525491
4920 Vézina - Aréna Bill-Durnam,45.494898,-73.644266
2800 Viau - Aréna Maurice-Richard,45.561626,-73.54706
Desjardins - Vallée d'Acton,45.731478,-72.739237
Desjardins - Mékinac Des Chenaux,46.728663,-72.566363
Petro-Canada EV Fast Charger,46.24782798156149,-81.76009195764163
Petro-Canada EV Fast Charger,46.453639,-81.00455
Simcoe County District School Board,44.44606,-79.749219
Hôtel de ville de Carleton-sur-mer,48.101652,-66.121481
Municipalité de Saint-Séverin - 1989 Place du Centre,46.667122,-72.502521
Cap-aux-Meules,47.379615,-61.862162
Desjardins - Centre de la Mauricie,46.518272,-72.743303
Hôtel de ville de Lac-aux-Sables,46.858804,-72.399949
Parc de la Pointe-du-vieux-moulin 974 rue Principale,46.86667,-72.387099
Rimouski Mitsubishi,48.461267,-68.507282
MRC Mékinac - Bureau MRC,46.726556,-72.564917
CITY OF SURREY HAWTHORNEPARK1,49.193418,-122.823409
P2P - Nanton,50.349071,-113.773778
BRCC - Montcerf-Lytton,46.730933,-76.075556
1025 William-Macdonald,45.437019,-73.67289
5200 Lavoisier,45.589301,-73.607482
Avenue d'Almaville - Avenue du Capitaine-Veilleux,46.529643,-72.756324
Ville de Shawinigan - Amphithéâtre municipal,46.547757,-72.74589
Ville de Shawinigan - Aréna Grand-Mère,46.61206,-72.690132
Ville de Shawinigan - Stationnement Sainte-Flore (S-70),46.613659,-72.736816
126 Rue Brassard,48.675981,-71.360036
Club Perce-Neige,48.677038,-71.352691
CITYOFVANCOUVER VANDUSEN 1,49.237568,-123.12943
Desjardins - CdS Pointe-aux-Roches,42.30495,-82.5484
St-Roch-de-Mékinac - Camping municipal,46.78669,-72.78408
Market Parkade,43.542911,-80.249168
Municipalité de Hérouxville - Bureau Municipal,46.673811,-72.613654
North Surrey Sport & Ice Complex,49.201187,-122.871472
P2P - Longview,50.534824,-114.23139
BC Hydro - Blue River,52.10973814,-119.3102965
Ivy - Valemount Centennial Park,52.832296,-119.267297
BC Hydro - Village of McBride,53.30565,-120.168121
BRCC - Valleyfield - Desjardins,45.2647,-74.1349
Hôtel de ville - Sainte-Catherine,45.405329,-73.571977
OXFORD PROP CENTENNIAL PLAC,51.050572,-114.072554
Parc Montréal-Est,45.612501,-73.510362
Municipalité de Hérouxville - Domaine Tavibois,46.713075,-72.668509
WESTMAN VILLAGE MAHOGANY PATH,50.896748,-113.93319
Catalyst - Geotab,43.450672,-80.51226
Beloeil - Centre des Loisirs,45.556336,-73.217029
Beloeil - Hôtel de Ville,45.566723,-73.202312
Familiprix Ste-Catherine-de-la-Jacques-Cartier (Public),46.837903,-71.606668
P2P - Claresholm,50.026847,-113.582112
P2P - Vulcan,50.405923,-113.257722
BRCC - Saint-Rémi-Desjardins,45.260558940105085,-73.61842149203233
BRCC - Marieville-Crevier,45.4373582,-73.16462100000001
BRCC - Shell Super Soir Ste-Sophie,45.8320448,-73.88211130000002
CSSRS – École Notre-Dame-de-la-Paix,45.332161,-71.749785
BRCC - Brossard - Dix30,45.443137,-73.436175
Centre communautaire,45.4823864,-72.753052
CSQ - Québec - Public,46.814056,-71.226804
6712 Jogues,45.4502,-73.600205
623 Woodland,45.45263,-73.572932
3553 St-Laurent,45.513641,-73.572131
5110 Chambord,45.533061,-73.584577
2248 Marie-Anne,45.535757,-73.568143
Devant l'église - près de l'abribus,46.22698,-73.016184
SFU STRAND HALL,49.278545,-122.913562
Bibliothèque Arvida,48.426397,-71.182292
FortisBC - Beaverdell - Red Rock Garage,49.435228,-119.087705
FortisBC - Kelowna Museum,49.887855,-119.493698
FortisBC - Rutland Centennial Park,49.890587,-119.387627
LMT,45.6552195,-73.4205396
EPS 2990 - EVOQUE,49.1122964,-122.8024577
CP7 Chinatown Parkade,49.2790591,-123.1012332
Bute,49.2789123,-123.1365097
Broughton,49.281497064319,-123.13986417368
Cardero,49.2831379,-123.1418353
Airport Square (ASQ Building),49.2041902,-123.1332682
645 Tyee Road,48.432724370895,-123.37929189205
Via Rail Canada Inc. - Belleville,44.179361,-77.373833
Ville de Saint-Basile-le-Grand - Mairie,45.525944,-73.287556
Plourde Benjamin,45.760608,-73.815132
LONGOS EV SC LONGOS GL 2,44.075768,-79.48149
Via Rail Canada Inc. - London,42.981083,-81.247167
Via Rail Canada Inc. - Kingston,44.257444,-76.536083
2029 London Lane,50.095149,-122.990985
Saint-Charles-de-Bourget - Édifice municipal,48.517427,-71.397951
920 Principale,45.207374,-72.715985
WATERLOO REGION PSHQ STAFF 1,43.439779,-80.585187
Canadian Niagara Power Inc.,42.912778,-78.957492
142 Rte 132,48.524585,-64.212858
Les Rôtisseries St-Hubert - Ange-Gardien,45.367217,-72.932895
HARDWOOD S&B HARDWOOD1,44.517978,-79.59101
Via Rail Canada Inc. - St. Marys,43.260393,-81.136839
St-Jean-Richelieu,45.330095,-73.289542
"Whitehorse, NorthLight Innovation",60.725472,-135.057056
Desjardins - CdS Sainte-Martine,45.246357,-73.80468
KRP PROPERTIES 340 TERRY FOX,45.353352,-75.915012
Parc de la Pointe-aux-Pins,46.048201,-73.1274
Gare La Tuque,47.439505,-72.782632
PORT 1 CHARGER 1,45.338703,-75.7092
Cambridge Campus,43.387942,-80.396119
Parc Angora,45.712406,-73.669248
MRC du Fjord-du-Saguenay - Saint-Honoré,48.527271,-71.087911
"Enfield, NS - Tesla Supercharger",44.926717,-63.536376
CF Fairview Mall - Tesla Supercharger,43.775977,-79.344475
CF Pacific Centre - Tesla Supercharger,49.282005,-123.120232
VIC CONF CENTER STATION 3 & 4,48.421119,-123.367352
Rivière-du-Loup - Édifice Rosaire Gendron,47.827809,-69.5297
Station du Mont Gleason,45.93067,-71.962844
Ville de Rimouski - Complexe sportif Desjardins,48.449466,-68.512396
Carcross/Tagish Learning Centre,60.171361,-134.703889
BRCC - Ancienne-Lorette - Normandin,46.803316,-71.332133
Thetford Mines,46.066937,-71.356812
Okanagan College - Welding building,49.488609,-119.602779
2550 Augustin-Cantin,45.479668,-73.570762
BRCC - Valcourt - Desjardins,45.493155,-72.3137
Mairie de Massueville,45.911904,-72.93163
BRCC - Kazabazua,45.9557,-76.0236
1075 Boulevard Firestone,46.032321,-73.426442
BRCC - Saint-Alexis-des-Monts - Desjardins,46.462096,-73.141311
BRCC - Halte - Seigneurie,47.317656,-70.13896
FLO - Les Halles d'Anjou - Sandalwood,45.598417,-73.568065
Stationnement P-1 (Salle Entraînement),46.126536,-70.670219
5223 St-Laurent,45.524183,-73.595115
BRCC - Caisse Desjardins de l'Envolée - Mirabel,45.7054902,-73.92915419999997
Parc des Synergies - Rue Langevin,46.501214,-72.830371
OXFORD STATION 2,44.057766,-79.486916
Kawartha Pine Ridge District School Board - Port Hope,43.957543,-78.308806
BRCC - Kirkland - Rôtisseries St-Hubert,45.447444,-73.853361
7440 Décarie,45.494349,-73.65421
7599 André-Ampère – Piscine Hans Selye,45.630887,-73.601601
BRCC - Caisse Desjardins des Trois-Rivières,46.33351039999999,-72.59133639999999
Municipalité de Notre-Dame-du-Mont-Carmel - Centre Jacques Gauthier,46.482843,-72.707382
Municipalité de Notre-Dame-du-Mont-Carmel - Salle paroissiale,46.489468,-72.656638
BRCC - Lasalle - Rôtisserie St-Hubert,45.43581,-73.626984
BRCC - St-Jean-de-Matha - Coop Vie et Cie,46.225214,-73.5271493
1375 Avenue Thérèse-Lavoie-Roux,45.523333,-73.620197
Cominar - 1 Place du Commerce,45.474352,-73.473794
New-Carlisle,48.006651,-65.351619
BRCC - Grenville-Crevier1,45.622,-74.5937
Municipalité de Sainte-Germaine-Boulé,48.603858,-79.115185
FLO - Shell Ste-Julienne,45.956771,-73.705837
BRCC - Beauharnois - Desjardins,45.314333,-73.877167
Bibliothèque municipale de Chibougamau,49.914256,-74.36636
8675 Saint-Dominique,45.542238,-73.640132
Municipalité de Ste-Élisabeth - Caserne,46.095904,-73.350571
Wild Waboose,44.933809,-75.612112
Sainte-Thérèse - Hôtel de Ville,45.640083,-73.842829
Parc Carre Royal,45.910745,-72.929129
Saint-Félix-d'Otis - Hôtel de ville,48.27292339323313,-70.62490016762001
BRCC - Rouyn-Noranda - Desjardins,48.241255,-79.027251
Municipalité de La Corne,48.3608,-77.99547
Municipalité de Preissac,48.408135,-78.365767
SIFTON PARKADE STATION 01,42.965622,-81.362168
STS - Stationnement 2,45.391889,-71.928298
Auto Électrique Gagnon inc.,45.587497,-73.58488
Rivière-du-Loup - Complexe Jean-Leon Marquis,47.837058,-69.54473
MRC du Fjord-du-Saguenay - St-Félix-d'Otis,48.272913,-70.625569
OPG TOWNLINE 1,43.159818,-79.156826
SQI - Poste SQ de St-Clet,45.348024,-74.221013
Cegep Andre-Laurendeau,45.436936,-73.605253
5401 boul. des Galeries,46.830809,-71.29942
SQI - Palais de justice de Longueuil,45.53457,-73.460951
Encor by EPCOR - City of Edmonton - Kinsmen Sports Centre,53.526111,-113.504194
Municipalité de Lac-Édouard,47.659899,-72.272148
SENECA-NH CPE250-1,43.79586,-79.351494
SENECA-NH FINCH-GW3,43.795956,-79.35153
Nissan Economy Wheels,44.357768,-78.754598
Eglise Beaurepaire United - Beaconsfield,45.419261,-73.880839
Montréal,45.467819,-73.603451
SQI - Poste SQ de Vaudreuil-Dorion,45.377876,-74.024032
FortisBC - Osoyoos - Petro-Can,49.028914,-119.436226
P2P - Waterton,49.052421,-113.907019
FortisBC - Oliver Gulf,49.236107,-119.530602
BRCC - Granby - COOP Fédérée,45.3866,-72.7024
MAPLE RIDGE CITY HALL-CT4K,49.220392,-122.598808
MAPLE RIDGE MEMPARK-CT4K,49.219455,-122.601185
4190 PARKADE FORTINET2,49.259872,-123.012061
SQI - 5497 boul. Curé-Labelle,46.265028,-74.725056
P2P - Medicine Hat Mall,50.003725,-110.645615
Land Registry Office,43.89933977072609,-78.94395845501708
Ontario Science Centre,43.716455,-79.338148
MAPLE RIDGE BUSCENTRE2-CT4K,49.219788,-122.59965
SQI - Édifice Marie-Guyart,46.808194,-71.217778
Municipalité Sainte-Angèle-de-Prémont,46.365006,-73.056756
Montréal,45.605901,-73.570928
Municipalité régionale de comté de Pierre-De Saurel,46.046724,-73.115656
Centre sportif Jules-Paquin,46.877434,-72.308122
1680 St-Joseph,45.881048,-72.492891
Parc Henri-Letendre,46.058269,-73.068272
Hydro-Québec - Trois-Rivières,46.368093,-72.598918
MCLEAN CC CT4K-NGW4,43.898071,-79.006555
MCLEAN CC CT4K-NGW2,43.838227,-79.020677
MCLEAN CC CT4K-NGW3,43.866224,-79.036157
TSAWWASSEN COMM TWO,49.04038,-123.089989
BTB Reit - Le Bougainvillier,45.32612,-73.26569
Mairie de St-Sauveur,45.895675,-74.153341
Alexandra Neighbourhood House,49.055122,-122.885069
Baie-Comeau,49.202364,-68.254883
Sherbrooke,45.426284,-71.972208
Ville de Magog - Place du Commerce,45.265955,-72.15063
Parc des Patriotes,45.889444,-73.155909
Centre du Tricentenaire,46.441806,-72.344853
BRCC - Ste-Catherine-de-la-Jacques-Cartier - Normandin,46.8466547,-71.6179956
BRCC - Port-Cartier - Av. Parent,50.020777,-66.875471
Petro-Canada EV Fast Charger,49.4168041,-91.6595387
SENECA-NH CPE250-2,43.795856,-79.35148
CVRD SLCC-C4K,48.654776,-123.625341
Audi Midtown Toronto,43.770465,-79.33538
City of Delta - Ladner Leisure Centre,49.086854,-123.058702
City of Delta - Sungod Recreation Centre,49.145601,-122.91603
FortisBC - Nelson Community Complex,49.494563,-117.292201
Westmount - Stationnement public Victoria,45.47899,-73.604493
Westmount - Stationnement municipal Greene,45.487284,-73.591454
BRCC - Temiscaming - Desjardins,46.721022,-79.095468
BMVA STATION 1,47.559244,-52.780591
P2P - Calgary SW West Hills,51.015625,-114.166888
Municipalité de Morin-Heights,45.9001472,-74.249271
BRCC - Ville-Marie - Desjardins,47.331746,-79.438156
Petro-Canada EV Fast Charger,45.3065471,-79.8959302
Petro-Canada EV Fast Charger,50.4464511,-104.5410562
Hotel Sepia - Tesla Destination,46.756691,-71.293795
Hotel Le Crystal - Tesla Destination,45.496544,-73.572896
McMaster Innovation Park - Tesla Destination,43.256886,-79.900901
Hotel Le Dauphin Montreal - Tesla Destination,45.504246,-73.562256
Petro-Canada,49.8205741,-96.9341739
Hotel Must - Tesla Destination,46.789932,-71.355428
Le Musi-Cafe - Tesla Destination,45.57528,-70.879811
Station Roulez Electrique - Tesla Destination,46.343181,-72.545318
Restaurant A La Vieille Cheminee - Tesla Destination,45.595995,-73.577173
Hotel Le Bonne Entente - Tesla Destination,46.768128,-71.323442
Half Hitch Brewing Company - Tesla Destination,51.183526,-114.454406
Le Massif De Charlevoix - Tesla Destination,46.628678,-71.976586
Forgotten Hill Wine Co. and B&B - Tesla Destination,49.603572,-119.570699
Courtyard by Marriott Burlington - Tesla Destination,43.397868,-79.760354
MaRS Discovery District - Tesla Destination,43.659458,-79.38955
Scotia Plaza - Tesla Destination,43.64996,-79.379805
UHN - Toronto Western Hospital - Leonard Ave Garage - Tesla Destination,43.654446,-79.404674
UHN - Toronto General Hospital - Elizabeth St Garage - Tesla Destination,43.659347,-79.386484
CPA McDougall Parkade - Lot 28 - Tesla Destination,51.044703,-114.05681
CPA City Hall Parkade - Lot 36 - Tesla Destination,51.044703,-114.05681
CPA Convention Centre Parkade - Lot 60 - Tesla Destination,51.045885,-114.060739
The Exchange - Tesla Destination,49.285559,-123.115719
Centennial College SETAS/AMAT Solar Carport Lot 5 - Tesla Destination,43.785275,-79.22703
Blackstone Mountain Lodge - Tesla Destination,51.084214,-115.339867
The Blue Heron Company Limited - Tesla Destination,45.254242,-81.662502
Royal Botanical Gardens - Rock Garden - Tesla Destination,43.288589,-79.891467
Best Western Plus East Side - Tesla Destination,52.11491,-106.600179
Kumsheen Rafting Resort - Tesla Destination,50.811671,-121.317089
Haida Heritage Centre at Kay Llnagaay - Tesla Destination,53.248297,-131.997628
Hotel Universel Alma - Tesla Destination,48.550642,-71.654074
Riding Mountain National Park of Canada - Tesla Destination,50.663659,-99.960024
Royal Botanical Gardens - RBG Centre - Tesla Destination,43.29016,-79.875625
Petro-Canada EV Fast Charger,49.8863231,-99.9403179
Tesla Sherway Gardens [Internal Test Site] - Tesla Destination,43.609308,-79.559329
JML Electric Inc. - Tesla Destination,43.447545,-79.694207
Canada Square - Oxford Properties Group - Tesla Destination,43.704082,-79.399279
Petro-Canada,50.3065474,-107.77727
Petro-Canada EV Fast Charger,50.071713,-110.754258
